Company name,Country,City,Province,Site address,Company website,BAP Cert,ASC Cert,FOS Cert,FIP Cert,MarinTrust Cert
Compania Pesquera del Pacifico Centro S.A.,Peru,,,km 7.5 via Manta Mocafuerte,https://goedomega3.com/members/member/cia-pesquera-industrial-del-pacifico-s,,,,,
Al Faizal Dry Fish,India,,,,,,,,,
Compania Pesquera del Pacifico Centro S.A.,Peru,,,,,,,,,
M.A. Proteins,Pakistan,,,"Zone Industrielle Bountiya No 10-Nouadhibou,Mauritania",https://www.maproteins.com/,,,,,
Conservera San Lucas S.A.C.,Peru,,,,,,,,,
Corporacion Marqueza S.A.C.,Peru,,,"874X+V9 Purworejo, Rembang Regency, Central Java, Indonesia",http://app02.sanipes.gob.pe:8089/Publico/Consulta_protocolos_plantas_excel,,,,,
Amar Sterilised Fish Meal,India,,,"SITIO COOPERATIVA HUAQUILLAS, DE LA PARROQUIA CHACARAS, JURISDICCIÓN DEL CANTÓN ARENILLAS, PROVINCIA EL ORO",www.hirvati.com/fish-meal,,,,,
Biomar Sagun Yem Sanayi Ticaret Anonim Şirketi Yem Fabrikası,Turkey,Durán,Guayas,KM 6.5 vía Duran - Tambo,https://www.biomar.com/tr-tr,,,,,
M/S. Shamsi Industries.,Pakistan,Nouadhibou,Dakhlet Nouadhibou,Lots 45-47 zone Bountiya-Nouadhibou-Mauritanie,https://shamsi.industries/,,,,,
Corporacion Pesquera Coishco S.A.,Peru,,,,,,,,,
Narciso Dias & Filhos,Portugal,,,"H84P+MQ Dusun Sampangan, Kedungrejo, Banyuwangi Regency, East Java, Indonesia",https://narcisodias.com/,,,,,
Ambitious Fishmeal Product,India,,,,,,,,,
Ananda Feed Factory,India,Manta,Manabí,km 7.5 via Manta Mocafuerte,https://anandagroup.com/ananda-enterprises.htm,,,,,
Anfal Marine Products,India,,,,,,,,,
Arbee Aquatic Proteins Pvt Ltd,India,,,"H86R+988, Dusun Sampangan, Kedungrejo, Kec. Muncar, Kabupaten Banyuwangi, Jawa Timur 68472, Indonesia","https://www.arbeeaquatic.com/, www.arbeefishoil.com",,,,,
Arbee Biomarine Extracts Private Limited,India,,,,,,,,,
Corporacion Pesquera Inca S.A.C.,Peru,Durán,Guayas,"R538+W6M, Unnamed Road, Durán, Ecuador
",https://seafood.media/fis/companies/details.asp?l=s&company_id=51894,,,,,
Atlantic Marine Products Private Limited,India,,,Lots 36 and 38 zone Bountiya-Nouadhibou-Mauritanie,https://www.mukkaproteins.com/about-mukka-proteins.php#gre,,,,,
Corporacion Pesquera Inca S.A.C.,Peru,Mar del Plata,Provincia de Buenos Aires,"Calle 6 S/N, Mar del Plata, Provincia de Buenos Aires, Argentina",https://seafood.media/fis/companies/details.asp?l=s&company_id=51894,,,,,
Akash Fishmeal & Fish Oil Private Limited,India,,,"542G+3WW, Tegalsari, Tegal Barat, Tegal City, Central Java 52111, Indonesia",https://akshafishmeal.com/about.php,,,,,
Corporacion Pesquera Inca S.A.C.,Peru,,,"44XQ+RJ Mintaragen, Tegal City, Central Java, Indonesia",https://seafood.media/fis/companies/details.asp?l=s&company_id=51894,,,,,
Bawa Fishmill & Oil Co.,India,,,,,,,,,
Bismi Aquatic Products,India,Guayaquil,Guayas,KM 12 1/2 Via a Daule junto a Galapesca,https://www.bismiaquaticproducts.com/,,,,,
Bismi Fisheries Pvt. Ltd,India,,,"JHH8+6F Cupel, Jembrana Regency, Bali, Indonesia",https://bismigroups.in/bismi-fisheries-pvt-ltd/,,,,,
ESMERALDA CORP S.A.C.,Peru,South Nouakchott,South Nouakchott,Nouakchott,https://www.gob.pe/institucion/produce/normas-legales/4222738-409-2023-produce-dgpchdi,,,,,
Corporacion Pesquera Inca S.A.C.,Peru,,,"4MPQ+QH Panjang Wetan, Pekalongan City, Central Java, Indonesia",https://seafood.media/fis/companies/details.asp?l=s&company_id=51894,,,,,
Dexim Srl,Peru,,,,,,,,,
Blue Aqua Products,India,Crucita,Manabí,"4FFP+HJW, Crucita, Ecuador",https://blueaquaproducts.com/,,,,,
Industria Atunera S.A.C.,Peru,,,,,,,,,
Khan Traders Fish Meal,Pakistan,,,"JH5H+XWP, Pengambengan, Negara, Jembrana Regency, Bali 82218, Indonesia",https://web.archive.org/web/20171013093717/http://khanfishmeal.webs.com/,,,,,
Eco Proyec Peru S.A.C.,Peru,Nouadhibou,Dakhlet Nouadhibou,Zone Industrielle De Bountiya Nouadhibou Mauritania,https://prezi.com/p/ik_pnlpbqagw/eco-proyect-peru-sac/,,,,,
Econort Group S.A.C.,Peru,,,,,,,,,
CFG Investment S.A.C.,Peru,Manta,Manabí,Km 3 1/2 Via Barranco Prieto Manta-Manabi,https://seafood.media/fis/companies/details.asp?l=s&filterby=companies&=&country_id=&page=1&company_id=154658,,,,,
Ger Export S.A.,Peru,,,"H85R+79 Kedungrejo, Banyuwangi Regency, East Java, Indonesia",https://www.ger.com.pe/ger.export/ga-ilo.html#,,,,,
"United Marine Products, Ullal plant",India,South Nouakchott,South Nouakchott,"PK 28, Zone Vernane Nouakchott-Mauritania",https://www.unitedmarineproducts.com/,,,,,
Blueline foods India Pvt. Ltd Unit - I,India,,,,,,,,,
Ger Export S.A.,Peru,,,"M4FX+VJF, Pasirsari, Cikarang Selatan, Bekasi Regency, West Java 17530, Indonesia",https://www.ger.com.pe/ger.export/ga-ilo.html#,,,,,
ALIMENTOS LOS FERROLES S.A.C.,Peru,,,"B.P 431 N°29 Bountiya Nouadhibou , Mauritania",https://www.sanipes.gob.pe/habilitaciones_certificaciones/docs/LISTA_VIETNAM_CH_INDIRECTO.pdf,,,,,
Cibel S.A. (Complex Industrial et Commercial Bel Hassan S.A.),Morocco,,,Lot 33 Bountiya-Nouadhibou-Mauritanie,http://www.cibelmaroc.com/en/,,,,,
PROTEINAS DEL PERU S.A.C.,Peru,Huatabampo,Sonora,"Calle Isla de la Aduana sin número, Parque Industrial Fondeport Yavaros, Huatabampo, Sonora, México.",https://www.sanipes.gob.pe/habilitaciones_certificaciones/docs/LISTA_VIETNAM_CH_INDIRECTO.pdf,,,,,
CFG INVESTMENT S.A.C.,Peru,El Real,Santa Elena,"J74Q+W5 El Real, Ecuador",https://seafood.media/fis/companies/details.asp?l=s&filterby=companies&=&country_id=&page=1&company_id=154658,,,,,
Industrial Pesquera Santa Monica S.A.,Peru,South Nouakchott,South Nouakchott,Nouakchott,https://mob.datosperu.org/comercio-exterior-de-industrial-pesquera-santa-monica-sa-20205572229-en-la-partida-2301-pagina-6.php,,,,,
INVERSIONES FARALLON S.A.C.,Peru,Nouadhibou,Dakhlet Nouadhibou,"Lot 05, Zone Industrial, Bountiya, Nouadhibou",https://repositorio.oefa.gob.pe/bitstream/handle/20.500.12788/210/Informe_N00250-2019-OEFA-DEAM-STEC.pdf?sequence=1&isAllowed=y,,,,,
Blueline Foods India Pvt. Ltd Unit - III,India,,,"542J+3HX, Jl. Jongor, Tegalsari, Kec. Tegal Bar., Kota Tegal, Jawa Tengah 52111, Indonesia",https://www.bluelinefoods.in/,,,,,
CORPORACION FRUTOS DEL MAR S.A.C.,Peru,,,"JH4R+H5 Sidomojo, Sidoarjo Regency, East Java, Indonesia",https://cdn.www.gob.pe/uploads/document/file/341604/Resoluci%C3%B3n_Directoral_N__05019-2019-PRODUCEDS-PA20190712-19467-tvowsz.pdf,,,,,
Coastal Aquatic Proteins,India,Nouadhibou,Dakhlet Nouadhibou,Lot 35 zone Bountiya-Nouadhibou-Mauritanie,"https://www.coastalfisheries.com/, https://www.coastalexports.in/",,,,,
CORPORACION PESQUERA HILLARY S.A.C.,Peru,Nouadhibou,Dakhlet Nouadhibou,Lot 26 zone Bountiya-Nouadhibou-Mauritanie,https://www.linkedin.com/in/luis-miguel-rodriguez-ramirez-93a66b40/?originalSubdomain=pe,,,,,
Inversiones Oslo S.A.C.,Peru,,,,,,,,,
INVERSIONES PESQUERAS LIGURIA S.A.C.,Peru,,,"H86R+H5 Kedungrejo, Banyuwangi Regency, East Java, Indonesia",https://www.veritradecorp.com/es/peru/importaciones-y-exportaciones-inversiones-pesqueras-liguria-sac/ruc-20504968996,,,,,
Diamond Aqua Fishes Meal,India,,,"P3Q4+QH Mekarsari, Bekasi Regency, West Java, Indonesia",https://diamondfishesmeal.com/,,,,,
CFG INVESTMENT S.A.C.,Peru,,,"H82Q+F2 Kedungrejo, Banyuwangi Regency, East Java, Indonesia",https://seafood.media/fis/companies/details.asp?l=s&filterby=companies&=&country_id=&page=1&company_id=154658,,,,,
Inversiones Prisco S.A.C.,Peru,Nouadhibou,Dakhlet Nouadhibou,"Ilot 27 28 29 30,Nouadhibou Mauritanie",https://www.iprisco.com.pe/harina.php,,,,,
Fahad Fishmeal & Oil Company,India,,,"JG48+78 Sumberrame, Gresik Regency, East Java, Indonesia",https://www.fahadfishmealoilco.com/,,,,,
ALIMENTOS CONSERVADOS EL SANTA S.A.,Peru,Nouadhibou,Dakhlet Nouadhibou,Zone Industrielle De Bountiya Nouadhibou Mauritania,https://www.sanipes.gob.pe/archivos/dhc/habilitaciones/docs/CPHP_20151119.pdf,,,,,
CFG Investment S.A.C.,Peru,240209 Salinas,Santa Elena Province,"R6XR+WM8, San Pablo, Ecuador",https://www.copeinca.com,,,,,
Pacific Freezing Company S.A.C.,Peru,,,,,,,,,
Pacific Natural Foods S.A.C.,Peru,,,"Port of Essaouira, Quartier Industriel, 44000, B.P. 41, Essaouira, Morocco",https://8013-pe.all.biz/harina-de-pescado-g37657,,,,,
CFG Investment S.A.C.,Peru,Posorja,Guayas,"7QG4+959, Posorja, Ecuador",https://www.copeinca.com,,,,,
COMPAÑÍA PESQUERA DEL PACIFICO CENTRO S.A.,Peru,Chanduy,Santa Elena,"Parroquia Chanduy, Canton Santa Elena, Provincia de Santa Elena",https://goedomega3.com/members/member/cia-pesquera-industrial-del-pacifico-s,,,,,
Pesquera Cantabria S.A.,Peru,Santa Elena,Santa Elena,"Q57H+HJ Santa Elena, Ecuador",www.pcapricornio.com.pe https://www.sanipes.gob.pe/habilitaciones_certificaciones/docs/LISTA_VIETNAM_CH_INDIRECTO.pdf,,,,,
Finley Marine Products,India,,,"Km 24, Route de Tétouan Fahs El Anjra, Tangier, Morocco",https://finleymarine.linker.store/pages/about-us,,,,,
Global Marine Exports,India,,,,,,,,,
Gurunathan Aqua Products,India,,,"Jl. Tirta Suam No.1, Mergelo, Kedundung, Kec. Magersari, Kota Mojokerto, Jawa Timur 61312, Indonesia",https://www.gurunathanaqua.co.in/,,,,,
CPD FARINE,Western Sahara,,,,,,,,,
Çamlı Yem Besicilik San. ve Tic. A.Ş.,Turkey,,,"6MVQ+PFJ, Kapitan River, Kumai, West Kotawaringin Regency, Central Kalimantan 74181, Indonesia",https://www.camli.com.tr/,,,,,
COPELIT S.A.R.L,Western Sahara,,,"46M2+5J Kramat, Tegal Regency, Central Java, Indonesia // Jl. Raya Tegal - Pemalang No.KM, RW.7, Area Sawah/Kebun, Kramat, Kec. Kramat, Kabupaten Tegal, Jawa Tengah 52181, Indonesia",http://www.copelit.net/,,,,,
Damsa SA,Western Sahara,,,"Jl. Raya Pati - Juwana No.km 6, Pondohan, Purworejo, Kec. Pati, Kabupaten Pati, Jawa Tengah, Indonesia",http://www.copelit.net/,,,,,
DELTA OCEAN,Western Sahara,,,"De Mars 23, 7742 PT Coevorden, Netherlands",https://wsrw.org/en/news/turkey-continues-massive-fishmeal-imports,,,,,
Hameed Marine Private Limited,India,,,"B.P. 74, Route du Djorf El Youdi, Safi, Morocco",hameedmarine.com,,,,,
Hind Aquatic,India,,,,,,,,,
Hiravati Marine Products Pvt Ltd,India,Puerto Madryn,Chubut,"Nino Incorvay 976, U9120 Puerto Madryn, Chubut, Argentina",https://hiravati.com/,,,,,
"New Hope Liuhe Co., Ltd.",China,,,,,,,,,
HKA Bawa & Sons,India,,,,,,,,,
Laayoune Proteine S.A.R.L,Western Sahara,80752 Anza,"Agadir Ida-Outanane Prefecture,
Souss-Massa","ZONE INDUSTRIELLE ANZA , AGADIR",https://web.archive.org/web/20190501093615/http://www.laayouneproteine.net/,,,,,
Pesquera Capricornio S.A.,Peru,Puerto Huarmey,Áncash,AV. ALFONSO UGARTE S/N.,www.pcapricornio.com.pe / https://www.sanipes.gob.pe/habilitaciones_certificaciones/docs/LISTA_VIETNAM_CH_INDIRECTO.pdf,,,,,
Indo Fish Meal & Oil Company Private Limited,India,,,,,,,,,
J.M. Sea Foods,India,,,,,,,,,
Jaimar Enterprises,India,,,,,,,,,
Janatha Fish Meal and Oil Products,India,,,,,,,,,
Pesquera Capricornio S.A.,Peru,Agadir,"Taroudant Province, Souss-Massa","Rue G, B.P. 554, Quartier Industriel, Anza, Agadir",www.pcapricornio.com.pe,,,,,
United Marine Products,India,,,"Port of Agadir, P.O. Box 1711, Agadir, Morocco",https://www.unitedmarineproducts.com/,,,,,
Can Kardeşler Su Ürünleri San. Tic. A.Ş. Yem İşletmesi,Turkey,,,,,,,,,
Pesquera Centinela S.A.C.,Peru,,,"Lot 26, Zone Industrielle, Route Martil Tetouan, Tetouan, Tanger-Tetouan-Al Hoceima, Morocco 93000",https://www.centinela.com.pe/ / https://www.sanipes.gob.pe/habilitaciones_certificaciones/docs/LISTA_VIETNAM_CH_INDIRECTO.pdf,,,,,
Pesquera Centinela S.A.C.,Peru,Puerto Huarmey,Áncash,PAMPA CALICHE S/N KM. 7.5 PACOCHA - ILO,https://www.centinela.com.pe/ / https://www.sanipes.gob.pe/habilitaciones_certificaciones/docs/LISTA_VIETNAM_CH_INDIRECTO.pdf,,,,,
Jenefa India,India,,,,,,,,,
Pesquera Conservas De Chimbote La Chimbotana S.A.C.,Peru,Puerto Huarmey,Áncash,AV. PROLONGACI”N ROOSEVELT N∫ 1008,https://www.sanipes.gob.pe/habilitaciones_certificaciones/docs/CPHP_20150327.pdf,,,,,
Marina De Guerra Del Peru,Peru,,,,,,,,,
LAAYOUNE PROTEINES S.A.R.L,Western Sahara,,,,,,,,,
Pesquera Exalmar S.A.,Peru,Puerto Huarmey,Áncash,AV. VILLA DEL MAR S/N (KM. 439),https://www.exalmar.com.pe/,,,,,
Can.Kardeşler Su Ürün.San.Ve Tic.A.Ş. Bal.Un.Fab.,Turkey,,,,,,,,,
"Dalyan Su Urunleri ve Gida San. Nak. Tic. Ltd. Sti. (KOBYALAR
GROUP)",Turkey,,,,,,,,,
Dardanel Önentaş Gıda Sanayi Anonim Şirketi Balık Unu Fabrikası,Turkey,,,,,,,,,
Ege İz Yem,Turkey,,,,,,,,,
Sepomer (alt name: Sepomer Sahara II),Western Sahara,,,,,,,,,
Min Zar Ni Co. Ltd.,Myanmar,,,,,,,,,
King Fish Products,India,,,,,,,,,
Min Zar Ni Co. Ltd.,Myanmar,,,,,,,,,
M/s Blueline Foods (India) Pvt. Ltd. Unit-II,India,,,,,,,,,
Min Zar Ni Co. Ltd.,Myanmar,,,,,,,,,
Mowi Markets Norway AS,Norway,,,,,,,,,
Mangalore Marine Products,India,,,,,,,,,
Yashaswi Fish Meal and Fish Oil Company,India,Puerto Huarmey,Áncash,LOT. SANTA ELENA DE PARACAS MZ. D LT 1-6.,https://fishmealoil.com/,,,,,
Musselfeed SE,Sweden,,,,,,,,,
[OLD NAME: SOMATRAPS] Sté Marocaine de Traitement de Poisson Sud (Somatraps)  S.A.R.L.,Western Sahara,,,,,,,,,
MM Ashraf LLP - Manufacturer of Fish Meal and Fish Oil,India,,,,,,,,,
Pesquera Exalmar S.A.,Peru,,,,,,,,,
Mukka Proteins Limited,India,,,,,,,,,
[OLD NAME: SOTRAGEL] Ste de Traitement et de Congelation de Poissons (SOTRAGEL),Western Sahara,,,,,,,,,
Pesquera Exalmar S.A.,Peru,,,,,,,,,
Laayoune Elevage,Western Sahara,,,,,,,,,
Atlantic Tank Terminal,Western Sahara,,,,,,,,,
Afropesca,Western Sahara,,,,,,,,,
Protein and Oil Industry Sarl,Western Sahara,,,,,,,,,
BLT Berg LipidTech AS,Norway,,,,,,,,,
GC Rieber VivoMega AS,Norway,,,,,,,,,
Epax Norway AS,Norway,,,,,,,,,
Nutrishell AS,Norway,,,,,,,,,
Pelagia Protein AS,Norway,,,,,,,,,
Cervonic Ltd.,Mauritius,,,,,,,,,
SeaGarden AS,Norway,,,,,,,,,
PELAGIA HORDAFOR SALTHELLA,Norway,,,,,,,,,
Mukka Proteins Limited,India,,,,,,,,,
Yashaswi Fish Meal and Fish Oil Company,India,Jaramijó,Manabí,Km 1 Via Pozo la Sabana via Manta-Rocafuerte,https://fishmealoil.com/,,,,,
NatNov Bioscience Pvt. Ltd.,India,,,,,,,,,
NPM Aquatic Fish Links Private Limited,India,,,,,,,,,
NPM Fish Meal and Oil Products,India,,,,,,,,,
ECB Company SRL,Italy,,,,,,,,,
Bioceval GmbH & Co KG,Denmark,,,,,,,,,
Generale Conserve S.p.A.,Italy,,,,,,,,,
Om Sai Aqua,India,,,,,,,,,
Kauluan Sdn Bhd,Malaysia,,,,,,,,,
QL Marine Products Sdn.Bhd.,Malaysia,,,,,,,,,
Omega Fishing,Senegal,,,,,,,,,
Concentrados De Proteinas S.A.C,Peru,,,,,,,,,
Pesquera Exalmar S.A.,Peru,,,,,,,,,
Pesquera Hayduk S.A.,Peru,,,,,,,,,
King Pelagique,Morocco,,,,,,,,,
Pesquera Hayduk S.A.,Peru,,,,,,,,,
Gümüşdoğa Su Ürünleri Üretim İhracat Ve İthalat A.Ş.Yem Fabrikası,Turkey,,,,,,,,,
Gürdal Yem Enerji Tarım Gıda Hayvancılık Sanayi ve Ticaret A.Ş. Yem Fabrikası,Turkey,,,,,,,,,
İpek Yem ve Gıda San. Tic. A.Ş.-Yem Fabrikası,Turkey,,,,,,,,,
Omega Fishmeal And Oil Private Limited,India,,,,,,,,,
Pacific Marine Products,India,,,,,,,,,
Pearl City Marine Products Pvt. Ltd,India,Callao,Lima,"A. Prolongación Centenario Nº 2576-Los Ferroles, Provincia Constitucional del Callao, Departamento de LIMA.",https://pearlcitymarine.com/,,,,,
Prime Bio Proteins,India,Tangier,"Prefecture of Tangier - Assilah,
Tanger - Tétouan - Al Hoceima","Industrial Zone, Gzenaya B, Plot 302, shop - 90000, Tangier, Morocco",https://primebioproteins.com/,,,,,
Progress Frozen and Fish Sterilization,India,,,,,,,,,
Quality foods,India,,,,,,,,,
Blueline Foods (India) Pvt. Ltd. Unit-IV,India,,,,,,,,,
PESQUERA HAYDUK S.A.,Peru,,,,,,,,,
Pesquera Hayduk S.A.,Peru,,,,,,,,,
Pesquera Hayduk S.A.,Peru,,,,,,,,,
Ch. Daudruy Van Cauwenberghe,France,Santa Elena,Santa Elena,"Q5CM+69 Santa Elena, Ecuador",https://daudruy.fr/,,,,,
Copalis Industrie,France,20701 Paita,"Paita,
Piura","Av. A Nº4041- Mza -F- Lote I- Zona Industrial II , Distrito y Provincia Paita, Departamento de PIURA",https://www.copalis.fr/,,,,,
Groupe Adrien,France,Halcombe,Manawatū-Whanganui,"1567 Halcombe Road, Halcombe 4779, New Zealand",http://www.adrien.fr/,,,,,
CORPORACION PESQUERA 1313 S.A.,Peru,,,,,,,,,
REHOBOTH FISH MEAL & OIL PLANT,India,92000 Larache,"Larache Province,
Tanger - Tétouan - Al Hoceima","Nouveau Port De Larache, Larache 92000, Tánger, Morocco",http://rehobothfishmeal.com/,,,,,
Independent Fisheries Limited,New Zealand,,,,,,,,,
Setalg,France,,,,,,,,,
Nouvelle Ougala,Morocco,Karachi,,"F-16, Sector 50-C, Korangi, Karachi, Pakistan
Postal Address:
309/311, Business & Finance Centre, I.I. Chundrigar Road, Karachi, Pakistan",https://www.seafoodfrommorocco.com/all_exportateurs/nouvelle-ougala/,,,,,
CORPORACIÓN PESQUERA INCA S.A.C,Peru,Posorja,Guayas,"7QJ3+HCM, Posorja, Ecuador",https://seafood.media/fis/companies/details.asp?l=s&company_id=51894,,,,,
OLVEA Omega Solutions,France,,,"Lot 364/365, Zone Industielle, Taourirt, Taourirt Province, Morocco",https://www.olvea-omega-solutions.fr/,,,,,
Olvea Atlantic,Morocco,,,"Zone Industrielle, Ait Melloul, Agadir, Morocco",https://www.olvea-omega-solutions.fr/nos-unites-de-raffinage/#olveaatlantic,,,,,
Sealord Group Limited,New Zealand,Callao,Lima,AV. ALFONSO UGARTE S/N.,https://www.sealord.com/,,,,,
Alimentos Marinos S.A. ALIMAR,Chile,Chimbote,Áncash,AV. BREA Y PARI—AS N∞ 151 - ZONA IND. GRAN TRAPECIO.,https://alimar.cl/,,,,,
Los Glaciares S.A.,Chile,,,,,,,,,
Pelagia AKVA REN AS Avd. Fabrikk - Djupvik,Norway,,,"B.P. 13, Route du Djorf El Youdi, Safi, Morocco",https://pelagia.com/cm/facilities/pelagia-protein/,,,,,
DSM Marine Lipids Perú SAC,Peru,,,"13, Rue Mustapha El Maâni, Sidi Belyoute, Berrechid; Douar Bouhala, Commune de Sahel Ouled Hariz, Berrachid, Casablanca",http://www.meg-3.com/en_CA/contact.html,,,,,
PESQUERA HAYDUK S.A.,Peru,Callao,Lima,"Av. Brea y Pariñas S/N, Mz. C, Zona Industrial Gran Trapecio, Distrito de Chimbote, Provincia de Santa, Departamento de ANCASH.",https://www.sanipes.gob.pe/habilitaciones_certificaciones/docs/LISTA_VIETNAM_CH_INDIRECTO.pdf,,,,,
Pescasud SARLAU,Morocco,,,,,,,,,
Pesquera Hayduk S.A.,Peru,Chimbote,Áncash,AV. ENRIQUE MEIGGS N∫ 1798 - MIRAMAR BAJO,https://www.hayduk.com.pe/,,,,,
Blumar SA,Chile,Chimbote,Áncash,AV. ENRIQUE MEIGGS NRO. 1798,https://www.blumar.com/,,,,,
Pelagia Bodo Sildoljefabrikk,Norway,,,"Port of Tan Tan, Tan Tan, Morocco",https://pelagia.com/cm/facilities/,,,,,
Blumar SA,Chile,El Ouatia,Guelmim-Oued Noun,"FMJ2+XW2, El Ouatia, Morocco",https://www.blumar.com/,,,,,
Blumar SA,Chile,,,29 Ekim Mah. Simge Cad. No:22 Yazıbaşı Torbalı / İZMİR,https://www.blumar.com/,,,,,
Blumar SA,Chile,,,"Route du Djorf El Youdi, Safi, Morocco",https://www.blumar.com/,,,,,
Compania Pesquera Camanchaca S.A,Chile,Manta,Manabí,Km. 7 1/2 vía Manta - Rocafuerte,https://camanchaca.cl/en/industrial-fishing/fishmeal/,,,,,
Compania Pesquera Camanchaca S.A,Chile,Callao,Lima,Av. Industrial N° 690 Z.I. Caleta Carquin,https://camanchaca.cl/en/industrial-fishing/fishmeal/,,,,,
Pesquera la Portada SA,Chile,35660 İzmir,"İzmir, Aegean Region",MUSABEY MH. Menemen Maltepe Yolu SK. No: 60/1 MENEMEN -İZMİR,https://anir.cl/project/pesquera-la-portada-2/#contacto,,,,,
Kardez Su Ürünleri San. Ve Tic. Ltd. Şti. Balık Unu Fabrikası,Turkey,Supe,"Barranca,
Lima","Av. La Marina Nº 369. Distrito de Supe, Provincia de Barranca, Departamento de LIMA",https://www.facebook.com/kardezmarineproduct/,,,,,
Sociedad Pesquera Landes S.A.,Chile,Barranca,Gobierno Regional de Lima,AV. LA MARINA S/N.,https://landes.cl/en/,,,,,
PELAGIA MÅLØY SILDOLJEFABRIKK,Norway,Chancay,"Province of Huaral,
Lima","Av. Las Canarias s/n, Puerto Chancay, Distrito Chancay, Provincia de Huaral, Departamento de Lima.",https://pelagia.com/cm/facilities/pelagia-protein/,,,,,
Sociedad Pesquera Landes S.A.,Chile,Callao,"Callao,
Constitutional Province of Callao","AV. LOS FERROLES S/N, PARCELA C, ZONA INDUSTRIAL SANTO DOMINGO DE BOCANEGRA",https://landes.cl/en/,,,,,
Shri Rozy Fish Meal and oil,India,,,,,,,,,
Pesquera Hayduk S.A.,Peru,02800 Chimbote,"Santa,
Ancash","AV. LOS PESCADORES 354 - ZONA INDUSTRIAL 27 DE OCTUBRE / AVENIDA LOS PESCADORES MZ. “C”, SUB-LOTE 12-B, ZONA INDUSTRIAL GRAN TRAPECIO, DISTRITO DE CHIMBOTE, PROVINCIA DE SANTA, DEPARTAMENTO DE ANCASH.",https://www.hayduk.com.pe/,,,,,
Corpesca S.A.,Chile,Santa,"Santa,
Ancash",AV. LOS PESCADORES LOTES 5 Y 5-1 MZ D ZONA INDUSTRIAL GRAN TRAPECIO,https://www.corpesca.cl/plantas/,,,,,
Sogenco,Morocco,,,,,,,,,
Siddhivinayak Fish Meal,India,Chanduy,Santa Elena,"“Manantial de Chanduy” Enclosure, Chanduy Parish, Santa Elena Canton, Santa Elena Province",http://www.siddhivinayakfishmeal.com/,,,,,
Corpesca S.A.,Chile,20701 Paita,"Paita,
Piura",AV. LOS PESCADORES N∞ 994. ZONA INDUSTRIAL I. (ANTES PLAYA SECA S/N),https://www.corpesca.cl/plantas/,,,,,
Corpesca S.A.,Chile,,,"PROVINCIA DE SANTA ELENA, CANTÓN SANTA ELENA, PARROQUIA COLONCHE, BARRIO VIRGEN DEL ROSARIO DE LA COMUNA JAMBELÍ, SECTOR LAS PALMAS",https://www.corpesca.cl/plantas/,,,,,
Karyem Gıda San. İth. İhr. Tic. A.Ş. Yem Fabrikası,Turkey,,,"SITIO PORTOVELO, CANTÓN SAN VICENTE",https://malkarakaryem.com.tr/,,,,,
Sovapec,Morocco,,,km 4.5 vía Manta- Jaramijó,https://energiemines.ma/sovapec-et-maromega-production-farine-et-huile-de-poisson/,,,,,
Peruvian Sea Food S.A.,Peru,,,,,,,,,
Sonia Marine Exports Private Limited,India,Durán,Guayas,"Aparnor - Alborada 5, Km 6., Av Isidro Ayora, Durán 090508, Ecuador",https://silverseafoodbharat.com/,,,,,
ECONORT GROUP S.A.C.,Peru,Sullana,"Sullana,
Piura","MZ. L LT. 7,8,9,10 Y 11. ZONA INDUSTRIAL I",https://econortgroup.pe/,,,,,
Pesquera Diamante S.A.,Peru,Callao,Lima,"Calle Bahía Paracas S/N Z.I., Los Ferroles – Callao",https://www.diamante.com.pe/ / https://www.sanipes.gob.pe/habilitaciones_certificaciones/docs/LISTA_VIETNAM_CH_INDIRECTO.pdf,,,,,
ASK Andaman Ltd,Myanmar,,,,,,,,,
"Marine Acary Production Co.,Ltd",Myanmar,,,,,,,,,
Pesquera Hayduk S.A.,Peru,Guayaquil,Guayas,"Vía a la Costa, Guayaquil, Ecuador",https://www.hayduk.com.pe/,,,,,
Kiyak Kardesler-Black Sea Co.,Turkey,,,,,,,,,
Kılıç Deniz Ürünleri Üretimi İhr.İth. ve Tic. A.Ş. Karma Yem Fabrikası,Turkey,Ålesund,Møre og Romsdal,Stormyrvegen 52,https://www.kilicdeniz.com.tr/,,,,,
Koptur Balikcilik Gida San. Nak. ve Tic. Ltd. Sti.,Turkey,Callao,Callao,AV. PROLONGACI“N CENTENARIO N∫ 600. - A. H FRANCISCO BOLOGNESI,http://www.kobyalar.com.tr/,,,,,
Koptur Balıkçılık Gıda San.Nak.ve Tic. Ltd.Şti. Balık Unu Fabrikası,Turkey,20701 Paita,"Paita,
Piura",MZ. Z LT. 03 - ZONA INDUSTRIAL II,https://www.kopturbalikcilik.com.tr/#home,,,,,
LTD MBM,Georgia,,,,,,,,,
Lucky Fish Uğurlu Balık Üretim Sanayi ve Ticaret A.Ş.,Turkey,Jaramijó,Manabí,JARAMIJO KM 10.5  MANTA-ROCAFUERTE,http://luckyfish.co,,,,,
Pesquera Hayduk S.A.,Peru,57662 Sinop,"Sinop, Black Sea Region","Karaağaç, 57662 Karaağaç/Dikmen/Sinop",https://www.hayduk.com.pe/,,,,,
Kodiak Fishmeal Company,United States of America,Posorja,Guayas,Km. 1.5 Vía Data Posorja,https://interfishmarket.com/en/company.aspx?id=62925,,,,,
