Company name,Country,City,Province,Site address,Company website,BAP Cert,ASC Cert,FOS Cert,FIP Cert,MarinTrust Cert
DESPROCAR,Ecuador,,,Santa Rosa,https://www.skretting.com/es-ec/,https://www.skretting.com/es-ec/noticias-e-historias/certificacion-punto-verde;https://www.skretting.com/es-ec/transparencia-y-confianza/Como-trabajamos-con-transparencia-y-confianza,https://www.skretting.com/es-ec/noticias-e-historias/certificacion-punto-verde;https://www.skretting.com/es-ec/noticias-e-historias/going-beyond-sustainability-with-our-new-impact-report;https://www.skretting.com/es-ec/sustentabilidad/Participacion-de-los-actores-interesados;https://www.skretting.com/es-ec/transparencia-y-confianza/Como-trabajamos-con-transparencia-y-confianza,https://www.skretting.com/es-ec/Alimentos-y-servicios-para-la-acuicultura/nature-wellness-segunda-generacion-para-camaron2-EC36;https://www.skretting.com/es-ec/innovacion/Publicaciones-de-investigacion;https://www.skretting.com/es-ec/sustentabilidad/Apoyando-a-personas-y-comunidades,https://www.skretting.com/es-ec/noticias-e-historias/going-beyond-sustainability-with-our-new-impact-report,
"Daybrook Fisheries, Inc.",United States of America,Jaunlatvieši,Talsu novads,"Jaunlatvieši, Jaunlatvieši, Ārlavas pagasts, Talsu novads, LV-3260, Latvia",https://daybrook.com/#products,,https://www.gihonlab.com/en/./novedades,,https://www.gihonlab.com/./empresa;https://www.gihonlab.com/en/./empresa;https://www.gihonlab.com/en/habilitaciones-y-certificaciones,https://www.gihonlab.com/en/./novedades;https://www.gihonlab.com/wp-content/uploads/796-folleto-listado-de-productos-gihon-HUMANOS_ingles_WEB-1.pdf
Tangawira Sdn. Bhd.,Malaysia,,,"Jayadiri Compound, No. 1A, Jalan Jayadiri, P.O.Box 448, 89058 Kudat, Sabah.",https://servigrup.com.ec/en/by-products/,,https://servigrup.com.ec/trabajo,,,
DIBAR S.A.,Ecuador,,,"Calle principal, comuna El Real",https://www.tradekey.com/product-free/Fish-Meal-fish-Oil-9396133.html,,https://www.tradekey.com;https://www.tradekey.com/;https://www.tradekey.com/Agriculture_pd1216.htm;https://www.tradekey.com/Other-Agriculture-Products_pid1538.htm;https://www.tradekey.com/about-us;https://www.tradekey.com/brochure_listall/uid/12415373/MTP-SARL.htm;https://www.tradekey.com/buyers;https://www.tradekey.com/cantonfair;https://www.tradekey.com/company/MTP-SARL-12415373.html;https://www.tradekey.com/country;https://www.tradekey.com/ehman;https://www.tradekey.com/hot-products.html;https://www.tradekey.com/index.html?action=buyoffer_postv2;https://www.tradekey.com/index.html?action=otherpages_contactus;https://www.tradekey.com/index.html?action=signup_newstep2&globe=1;https://www.tradekey.com/index.html?action=signup_signup1&track=infobar&mclinkid=5403443&new_form=1;https://www.tradekey.com/index.html?action=signup_signup1&track=m-infobar&mclinkid=5293599;https://www.tradekey.com/media-partners;https://www.tradekey.com/otherpages_contactus.htm;https://www.tradekey.com/otherpages_ipr.htm;https://www.tradekey.com/otherpages_privacy.htm;https://www.tradekey.com/otherpages_sitemap.htm;https://www.tradekey.com/otherpages_terms.htm;https://www.tradekey.com/product-free/Fish-Meal-fish-Oil-9396133.html;https://www.tradekey.com/product_cat.htm;https://www.tradekey.com/product_listall/uid/12415373/MTP-SARL.htm;https://www.tradekey.com/product_view/Agricultural-Weed-Mat-landscape-Fabric-Pp-pe-Weed-Mat-pp-Ground-Cover-9096644.html;https://www.tradekey.com/product_view/Agriculture-10195725.html;https://www.tradekey.com/product_view/Agro-Product-7681429.html;https://www.tradekey.com/product_view/Cows-And-Buffalow-Crush-Cattle-Bone-Bonemeal-Horns-And-Hoops-6732125.html;https://www.tradekey.com/product_view/Culture-Pond-3529356.html;https://www.tradekey.com/product_view/Cuttle-Fish-Bone-9210581.html;https://www.tradekey.com/product_view/Feterlizer-9782657.html;https://www.tradekey.com/product_view/Fresh-Asparagus-9600085.html;https://www.tradekey.com/product_view/Fresh-Sugarcane-10329825.html;https://www.tradekey.com/product_view/Hard-Wood-Charcoal-10333395.html;https://www.tradekey.com/product_view/Hot-Sale-Sprial-Solid-liquid-Separator-9114723.html;https://www.tradekey.com/product_view/New-Crop-Concentrate-Tomato-Paste-chili-Sauce-With-Competitive-Price-9135755.html;https://www.tradekey.com/product_view/Premium-Quality-Fresh-Sugarcane-Exporter-10269171.html;https://www.tradekey.com/product_view/Ram-Horn-9490739.html;https://www.tradekey.com/product_view/Raw-Rattan-10225365.html;https://www.tradekey.com/product_view/Tapioca-Starch-7386019.html;https://www.tradekey.com/profile_cat.htm;https://www.tradekey.com/profile_contact/uid/12415373/MTP-SARL.htm;https://www.tradekey.com/profile_trustprofile/uid/12415373/MTP-SARL.htm;https://www.tradekey.com/profile_view/uid/12415373.htm;https://www.tradekey.com/selloffer_cat.htm;https://www.tradekey.com/selloffer_listall/uid/12415373/MTP-SARL.htm,https://www.tradekey.com/brochure_listall/uid/12415373/MTP-SARL.htm;https://www.tradekey.com/company/MTP-SARL-12415373.html;https://www.tradekey.com/ehman;https://www.tradekey.com/product_cat.htm;https://www.tradekey.com/product_listall/uid/12415373/MTP-SARL.htm;https://www.tradekey.com/profile_cat.htm;https://www.tradekey.com/profile_contact/uid/12415373/MTP-SARL.htm;https://www.tradekey.com/profile_trustprofile/uid/12415373/MTP-SARL.htm;https://www.tradekey.com/profile_view/uid/12415373.htm;https://www.tradekey.com/selloffer_cat.htm;https://www.tradekey.com/selloffer_listall/uid/12415373/MTP-SARL.htm,,
HARINAS Y CONSERVAS DE PESCADO HARCONPEZ S.A,Ecuador,,,CIUDADELA URDESA CENTRAL CALLE VICTOR EMILIO ESTRADA # 1107 ENTRE JIGUAS - LAURELES,http://lucomercon.com/,,,,,
Trio SpA,Chile,Mar del Plata,Provincia de Buenos Aires,"Calle 1007, entre 1002 y 1004 - Puerto de Mar del Plata - Buenos Aires",https://www.linkedin.com/company/triogroup/about/,,,,,
INASA Industrial Aceitera SA,Ecuador,Guayaquil,Guayas,Km. 24.5 Via Daule,https://pbn.co.id/products,,,,,
CORPORACION DE PROYECTOS MULTIPLES MULT .I. PROYECTOS S.A.,Ecuador,Dutch Harbor/Unalaska (evidently pronounced Uhn rather than Yune),Santa Elena Province,"1 Mile Captain's Bay Rd., P.O. Box 920608 Dutch Harbor, AK 99692",https://www.multiproyectos.com.ec/page_spanish/product.html,,,,,
LUIS ANTONIO POZO ASCENCIO,Ecuador,,,PARROQUIA COLONCHE RECINTO MONTEVERDE,https://exu.com.ec/,,,,,
PT. Argopuro Berkat Indonesia,Indonesia,Ķekava,Ķekavas novads,"Kārkliņi, Kārkliņi, Ķekava, Ķekavas pagasts, Ķekavas novads, LV-2123, Latvia",https://argopuroberkatindonesia.com/,,"https://www.globalsuppliersonline.com/Products/countries.asp;https://www.globalsuppliersonline.com/buyleads/post.asp?LeadSrc=GSOFTR;https://www.globalsuppliersonline.com/buyleads/post.asp?LeadSrc=GSOHDR;https://www.globalsuppliersonline.com/search/enquire.asp?CIDS=542794&Submit=Contact+the+Selected+Companies&txtsrch=Yam&match=;https://www.globalsuppliersonline.com/search/enquire.asp?CIDS=551708&Submit=Contact+the+Selected+Companies&txtsrch=Yam&match=;https://www.globalsuppliersonline.com/search/enquire.asp?CIDS=552615&Submit=Contact+the+Selected+Companies&txtsrch=Yam&match=;https://www.globalsuppliersonline.com/search/enquire.asp?CIDS=566658&Submit=Contact+the+Selected+Companies&txtsrch=Yam&match=;https://www.globalsuppliersonline.com/search/enquire.asp?CIDS=567135&Submit=Contact+the+Selected+Companies&txtsrch=Yam&match=;https://www.globalsuppliersonline.com/search/enquire.asp?CIDS=573572&Submit=Contact+the+Selected+Companies&txtsrch=Yam&match=;https://www.globalsuppliersonline.com/search/enquire.asp?CIDS=573606&Submit=Contact+the+Selected+Companies&txtsrch=Yam&match=;https://www.globalsuppliersonline.com/search/enquire.asp?CIDS=574776&Submit=Contact+the+Selected+Companies&txtsrch=Yam&match=;https://www.globalsuppliersonline.com/search/enquire.asp?CIDS=575211&Submit=Contact+the+Selected+Companies&txtsrch=Yam&match=;https://www.globalsuppliersonline.com/search/enquire.asp?CIDS=575212&Submit=Contact+the+Selected+Companies&txtsrch=Yam&match=;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Agriculture,%20Food&match=bbjHGFGDbkjHg;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Bamboo,%20Rattan&match=bbjHGFGDbkjHg;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Beverages&match=HJHGgfjHKJhjht;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Cashews&match=HJHGgfjHKJhjht;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Cereals&match=HJHGgfjHKJhjht;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Cigarette,%20Tobacco&match=bbjHGFGDbkjHg;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Coconut%20Shell&match=HJHGgfjHKJhjht;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Fertilizers,%20Pesticides&match=bbjHGFGDbkjHg;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Fish&match=HJHGgfjHKJhjht;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Flowers&match=HJHGgfjHKJhjht;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Fodders&match=HJHGgfjHKJhjht;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Grains,%20Fruits&match=bbjHGFGDbkjHg;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Poultry,%20Meat&match=bbjHGFGDbkjHg;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Processed%20Food&match=HJHGgfjHKJhjht;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Pulses&match=HJHGgfjHKJhjht;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Rice&match=HJHGgfjHKJhjht;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Seeds&match=HJHGgfjHKJhjht;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Tea,%20Coffee&match=bbjHGFGDbkjHg;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Vegetables&match=HJHGgfjHKJhjht;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Yam&Search=Search+Suppliers&match=;https://www.globalsuppliersonline.com/search/results.asp?txtsrch=Yam&match=&cntry=;https://www.globalsuppliersonline.com/supplier/AG%2DVenture%2DEnterprise%2DTanzania%2DLimited?id=566658&txtsrch=Yam&match=;https://www.globalsuppliersonline.com/supplier/Abstergo%2DLimited?id=552615&txtsrch=Yam&match=;https://www.globalsuppliersonline.com/supplier/Asony%2DAgro%2DInternational%2DLimited?id=575212&txtsrch=Yam&match=;https://www.globalsuppliersonline.com/supplier/Bridan%2DGlobal%2DIntegrated%2DResources%2DLtd?id=551708&txtsrch=Yam&match=;https://www.globalsuppliersonline.com/supplier/ExportGoodire%2E%2DLimited?id=573572&txtsrch=Yam&match=;https://www.globalsuppliersonline.com/supplier/Mogdol%2DOZ%2DLimited?id=575211&txtsrch=Yam&match=;https://www.globalsuppliersonline.com/supplier/New%2DAge%2DGlobal%2DTrade?id=567135&txtsrch=Yam&match=;https://www.globalsuppliersonline.com/supplier/Philesia%2DVegetable%2DAnd%2DGrains%2DTrading?id=574776&txtsrch=Yam&match=;https://www.globalsuppliersonline.com/supplier/Raw%2DCast%2DTowers%2DInvestment%2DLtd?id=542794&txtsrch=Yam&match=;https://www.globalsuppliersonline.com/supplier/Sgip-Complexe-Sa?id=525485&txtsrch=Yam&match=;https://www.globalsuppliersonline.com/supplier/Tatmol%2DFarms%2DLtd?id=573606&txtsrch=Yam&match=",,,
PT. Argopuro Berkat Indonesia,Indonesia,Empire,Alaska,"136 Daybrook Lane Empire, LA 70050",https://argopuroberkatindonesia.com/,,,,,
CV Indo Jaya Pratama,Indonesia,,,"Jl. Tratas No.11, Dusun Curah, Tambakrejo, Kec. Muncar, Kabupaten Banyuwangi, Jawa Timur 68472, Indonesia",https://indojayapratama.com/,,,,,
Marjan Seafood Company,Iran,Raysut,Dhofar Governorate,"Raysut Industrial Area, Road No. 3, Block A/2, PC: 211, Salalah, Oman",https://www.frozenb2b.com/supplier/iran-frozen-fish-frozen-seafood-22229/,,,,,
MULTIPRO_YECTO S.A.,Ecuador,,,Septor indust. Pto Chanduy,https://www.globalaginvesting.com/chinese-mauritanian-firms-form-150m-fishery-jv/,,https://www.globalaginvesting.com/campbell-global-bolsters-portfolio-with-thousands-of-acres-of-commercial-timberland;https://www.globalaginvesting.com/category/agtech,,,
NAGRO S.A.,Ecuador,,,2kl antes de llegar a Huaquillas,https://www.chinaafricasps.org/spsAdminCms/preview/sps/ueditor/jsp/upload/file/20240314/1710403031508010210.xlsx,,,,,
Empresa Pesquera Polar SA,Ecuador,Venta,Kuldīgas novads,"XHPC+4CV Alsunga, Alsungas pagasts, Kuldīga Municipality, Latvia
",https://www.pesquerapolar.com/productos/,,https://feed-pro.com//linea-de-consumo-animal;https://feed-pro.com/gestion;https://feed-pro.com/instalaciones;https://feed-pro.com/linea-de-consumo-animal,https://feed-pro.com//linea-de-consumo-animal;https://feed-pro.com/linea-de-consumo-animal,https://feed-pro.com/gestion;https://feed-pro.com/noticias;https://feed-pro.com/somos-parte-del-fip,
NU MEGA INGREDIENTS ECUADOR NMI S.A.,Ecuador,,,KM 5.5 VIA MANTA - ROCAFUERTE - CANTON JARAMIJO,https://nirsa.com/planta-de-harina-y-aceite-depescado/,https://nirsa.com/certificados-de-calidad,https://nirsa.com/certificados-de-calidad;https://nirsa.com/nirsa-4to-puesto-ranking-de-reputacion-corporativa-categoria-alimentos;https://nirsa.com/nutricion-femenina-claves-y-mitos-para-cada-etapa-de-la-vida;https://nirsa.com/por-que-trabajar-en-nirsa;https://nirsa.com/wp-content/uploads/2023/10/DE-MSC-CERT-CERTIFICATE-MSC-TUNACONS-Vence-Jul.2027.pdf;https://nirsa.com/wp-content/uploads/2024/11/Certificado-ASC_Empacadora-NIRSA.pdf;https://nirsa.com/wp-content/uploads/2024/11/Certificado-MSC_Nirsa.pdf,,https://nirsa.com;https://nirsa.com/;https://nirsa.com/?page_id=22229;https://nirsa.com/alimentos-real;https://nirsa.com/certificados-de-calidad;https://nirsa.com/colaboradores-nirsa-lideran-campana-promueve-ddhh;https://nirsa.com/conocenos;https://nirsa.com/contactanos;https://nirsa.com/flota-pesquera;https://nirsa.com/linea-etica;https://nirsa.com/mercado-internacional;https://nirsa.com/nirsa-4to-puesto-ranking-de-reputacion-corporativa-categoria-alimentos;https://nirsa.com/nirsa-recibe-distintivo-empresa-socialmente-responsable;https://nirsa.com/noticias-nirsa;https://nirsa.com/nutricion-femenina-claves-y-mitos-para-cada-etapa-de-la-vida;https://nirsa.com/planta-de-atun-y-sardinas;https://nirsa.com/planta-de-harina-y-aceite-depescado;https://nirsa.com/planta-de-pelagicos;https://nirsa.com/planta-empacadora-de-camaron;https://nirsa.com/por-que-trabajar-en-nirsa;https://nirsa.com/responsabilidad-social-corporativa;https://nirsa.com/sustentabilidad;https://nirsa.com/ubicaciones,
Sarana Tani Pratama,Indonesia,General Santos City,Region XII,"Talisay, Tambler General Santos City, 346V+X7P, General Santos City, South Cotabato, Philippines",https://stpbali.com/home/about,,https://seimarsa.com/cdn-cgi/l/email-protection,,,
NUTRIFISHING S.A,Ecuador,,,AV. ISIDRO AYORA Y AV. JOSE LUIS TAMAYO CC. POLARIS BLOQUE#3 PISO 1 OF. 11,https://apnord.ma/,,https://apnord.ma/brands,,,
"Century Pacific Food, Inc.",Philippines,Dalian,Liaoning,"No. 8-147, Dalianwan, Ganjingzi District, Dalian City, Liaoning Province, P.R. China",https://centurypacific.com.ph/,https://www.aquafeed.com/resources/regulations,https://www.aquafeed.com/;https://www.aquafeed.com/buyers-guide/submit-a-link;https://www.aquafeed.com/newsroom/farming-news;https://www.aquafeed.com/newsroom/news;https://www.aquafeed.com/products/new-products;https://www.aquafeed.com/regions;https://www.aquafeed.com/regions/europe;https://www.aquafeed.com/regions/latin-america;https://www.aquafeed.com/regions/north-america;https://www.aquafeed.com/resources/government-departments-and-ngos;https://www.aquafeed.com/resources/regulations,https://www.aquafeed.com/;https://www.aquafeed.com/newsroom/editors-picks,https://www.aquafeed.com/commodities/news;https://www.aquafeed.com/regions/europe,
P D-PESCA,Ecuador,,,Jaramijó,https://www.marin-trust.com/sites/marintrust/files/2023-08/PELIM_819942652_GenericCertificate_Final%20CIBEL%20II.pdf,,,,,
"Universal Canning, Inc.",Philippines,Zamboanga,Zamboanga Peninsula,"SITIO COMUNA EL REAL, PARROQUIA CHANDUY, CANTÓN SANTA ELENA, PROVINCIA SANTA ELENA.",https://www.universalcanning.com/,,,,,
Southwest Asian Canning Corporation (SACC),Philippines,Zamboanga,Zamboanga Peninsula,"Purok 1, Zamboanga, 7000 Zamboanga del Sur, Philippines",https://www.charika.ma/societe-consortium-industriel-de-peche-30501,,https://www.charika.ma/;https://www.charika.ma/accueil;https://www.charika.ma/actualites;https://www.charika.ma/actualites-revue-fr-1;https://www.charika.ma/annuaire;https://www.charika.ma/article-bam-le-dirham-se-deprecie-de-0-5-face-au-dollar-78079;https://www.charika.ma/article-bourse-actions-les-opcvm-et-les-personnes-morales-marocaines-concentrent-62-4-du-volume-des-transactions-au-t3-2024-78064;https://www.charika.ma/article-ferroviaire-le-francais-nge-decroche-un-nouveau-contrat-au-maroc-77981;https://www.charika.ma/article-marsa-maroc-investit-dans-un-terminal-petrolier-a-djibouti-78076;https://www.charika.ma/cgv;https://www.charika.ma/contact;https://www.charika.ma/fichier;https://www.charika.ma/inforiskessor;https://www.charika.ma/journal-annonces-legales;https://www.charika.ma/mentions-legales;https://www.charika.ma/palmares-des-1000-plus-grandes-entreprises;https://www.charika.ma/publicite;https://www.charika.ma/qui-sommes-nous;https://www.charika.ma/recherche-internationale;https://www.charika.ma/service-dun-trade;https://www.charika.ma/service-rapports-entreprises;https://www.charika.ma/societe-amadal-global-systems-425259;https://www.charika.ma/societe-atlantic-shrimp-255966;https://www.charika.ma/societe-consortium-industriel-de-peche-30501;https://www.charika.ma/societe-marjane-holding-48743;https://www.charika.ma/societe-mini-poisson-235081;https://www.charika.ma/societe-office-cherifien-des-phosphates-57215;https://www.charika.ma/societe-pulmar-2-841523;https://www.charika.ma/societe-saito-import-export-30830;https://www.charika.ma/societe-societe-afriquia-marocaine-de-distribution-de-carburants-66678;https://www.charika.ma/societe-totalenergies-marketing-maroc-4047;https://www.charika.ma/societe-verde-blu-192943;https://www.charika.ma/user;https://www.charika.ma/user-contribution;https://www.charika.ma/user-disconnect,,,
PEANDRES S.A,Ecuador,,,,http://engineerassistant.ir/Balootdb99/Exhibition-95-11.xlsx,,,,,
PESQUERA CENTRO MAR,Ecuador,,Cần Thơ,"Lô 2.19A5, KCN Trà Nóc 2, Phước Thới, Ô Môn, Cần Thơ, Vietnam",https://thuvienphapluat.vn/ma-so-thue/cong-ty-trach-nhiem-huu-han-che-bien-phu-pham-thuy-san-honoroad-viet-nam-mst-1800654959.html,,https://thuvienphapluat.vn/cdn-cgi/l/email-protection,,,
Sumber Protein,Indonesia,Jinan,Shandong,"No. 12, Zheng'an North Road, Jibei Development Zone, Jiyang Street, Jiyang District, Jinan, Shandong Province.",https://sumberprotein.business.site/,,https://pegahmilk.com/en/animal-butter;https://pegahmilk.com/en/product/baniyas-fat-dry-milk;https://pegahmilk.com/en/product/pegah-isfahan-high-fat-dry-milk,,,
PINDHAGON S.A.,Ecuador,,,,https://home.treasury.gov/news/press-releases/jy2388,,,https://home.treasury.gov/about/bureaus;https://home.treasury.gov/about/careers-at-treasury/careers-at-our-bureaus;https://home.treasury.gov/about/general-information/role-of-the-treasury;https://home.treasury.gov/about/history/prior-secretaries;https://home.treasury.gov/about/offices/diversity-equity-inclusion-and-accessibility;https://home.treasury.gov/about/offices/international-affairs,,
SLORD Development Corporation,Philippines,Posorja,Guayas,"Malecón Carlos Baidal Tirsio y Av. Carvajal, Barrio 12 de abril. Posorja",https://www.slord.com.ph/company.html,,,,,
FKS Multi Agro,Indonesia,,,AV. PRINCIPAL S/N STA ELENA - COLONCHE,https://www.fksgroup.com/business-unit/fks-multi-agro/,,,,,
Copacol (Cooperativa Agroindustrial Consolata),Brazil,Zamboanga,Zamboanga Peninsula,"XWFP+WHR, Zamboanga, Zamboanga Sibugay, Philippines",https://www.copacol.com.br/copacol,,https://www.charika.ma/;https://www.charika.ma/accueil;https://www.charika.ma/actualites;https://www.charika.ma/actualites-revue-fr-1;https://www.charika.ma/annuaire;https://www.charika.ma/article-bam-le-dirham-se-deprecie-de-0-5-face-au-dollar-78079;https://www.charika.ma/article-bourse-actions-les-opcvm-et-les-personnes-morales-marocaines-concentrent-62-4-du-volume-des-transactions-au-t3-2024-78064;https://www.charika.ma/article-ferroviaire-le-francais-nge-decroche-un-nouveau-contrat-au-maroc-77981;https://www.charika.ma/article-marsa-maroc-investit-dans-un-terminal-petrolier-a-djibouti-78076;https://www.charika.ma/cgv;https://www.charika.ma/contact;https://www.charika.ma/fichier;https://www.charika.ma/inforiskessor;https://www.charika.ma/journal-annonces-legales;https://www.charika.ma/mentions-legales;https://www.charika.ma/palmares-des-1000-plus-grandes-entreprises;https://www.charika.ma/publicite;https://www.charika.ma/qui-sommes-nous;https://www.charika.ma/recherche-internationale;https://www.charika.ma/service-dun-trade;https://www.charika.ma/service-rapports-entreprises;https://www.charika.ma/societe-aquapo-1140281;https://www.charika.ma/societe-eco-vert-prod-952434;https://www.charika.ma/societe-extension-group-155729;https://www.charika.ma/societe-horticampo-maroc-155732;https://www.charika.ma/societe-marjane-holding-48743;https://www.charika.ma/societe-mensoy-157605;https://www.charika.ma/societe-office-cherifien-des-phosphates-57215;https://www.charika.ma/societe-sensationnel-optique-import-export-853242;https://www.charika.ma/societe-societe-afriquia-marocaine-de-distribution-de-carburants-66678;https://www.charika.ma/societe-suarez-de-la-dehesa-maroc-160835;https://www.charika.ma/societe-totalenergies-marketing-maroc-4047;https://www.charika.ma/user;https://www.charika.ma/user-contribution;https://www.charika.ma/user-disconnect,,,
ZC E & L Corporation,Philippines,Bahía Pargua,"Provincia de Llanquihue,
Los Lagos Region","Ruta 5 Km 1076 Pargua, Calbuco, Región de Los Lagos",https://www.zcelcorp.com/about-4,,,,,
PT. Sahabat Nelayan Jaya Mandiri,Indonesia,Batangas,Batangas,"2506 1, Santo Tomas, 4234 Batangas, Philippines",https://www.sahabatnelayanjayamandiri.com/about-us/,,,,,
Permex Producer and Exporter Corporation,Philippines,Fuglafjørður,Eysturoy,"48 Bakkavegur, Fuglafjørður 530, Faroe Islands",https://www.permex.com.ph/,,,,,
Coomarpes Ltda.,Argentina,Mar del Plata,Provincia de Buenos Aires,"J73W+J5V, Chanduy, Ecuador",https://www.coomarpes.com.ar/en/,,http://www.gilcomes.com/en/marine-environment/nutritional-information;http://www.gilcomes.com/es/medio-marino/informacion-nutricional;http://www.gilcomes.com/fr/milieu-marin/information-nutritionelle,,,
Gold Star Seafoods,Philippines,,,"XWGM+5QV, Zamboanga, Zamboanga Sibugay, Philippines",https://www.intermarketinternational.com/,,,,,
Fábrica de Conservas - La Gondola Lda,Portugal,Pedernales,Manabí,"Juan Pereira, y, Pedernales 131001, Ecuador; XVPR+RQ Pedernales, Ecuador",https://www.apoveira.pt/,,https://www.exportersindia.com;https://www.exportersindia.com/;https://www.exportersindia.com/advertise;https://www.exportersindia.com/buyers;https://www.exportersindia.com/complaint.htm;https://www.exportersindia.com/feedback.htm;https://www.exportersindia.com/indian-suppliers/ashtrays.htm;https://www.exportersindia.com/indian-suppliers/camphor.htm;https://www.exportersindia.com/indian-suppliers/casserole-set.htm;https://www.exportersindia.com/indian-suppliers/hot-case.htm;https://www.exportersindia.com/indian-suppliers/incense-sticks.htm;https://www.exportersindia.com/indian-suppliers/shankh.htm;https://www.exportersindia.com/post-buy-requirement.php,https://www.exportersindia.com;https://www.exportersindia.com/,,
PT. Sari Laut Jaya Food Products,Indonesia,General Santos City,Karnataka,"24RR+HHJ, Purok Saydala, Makar - Siguel Rd, Lungsod ng General Santos, 9500 Timog Cotabato, Philippines",https://www.sarilautjaya.com/,,,https://www.mukkaproteins.com/fish-meal-management.php,,
PT Sumber Yalasamudra,Indonesia,Porvenir,Magallanes y la Antártica Chilena,"Loteo Ruze Canadon 33, Porvenir Chile",https://www.sumberyala.com/en/product/15/fish-meal-fish-oil,,http://silver-food.com/en/nutrition-et-sante;http://www.silver-food.com/en/nutrition-et-sant%C3%A9,http://silver-food.com/en/notre-conserverie/expertise;http://silver-food.com/en/notre-conserverie/qualite-et-certification;http://silver-food.com/en/qui-sommes-nous/profil;http://silver-food.com/fr/notre-conserverie/expertise;http://silver-food.com/fr/notre-conserverie/qualite-et-certification;http://silver-food.com/fr/qui-sommes-nous/profil;http://www.silver-food.com/en/notre-conserverie/qualite-et-certification,,
"Empresa Figueirense de Pesca, LDA",Portugal,Porvenir,Magallanes y la Antártica Chilena,"Jose María Caro N° 600 Puerto Chacabuco, Chile",https://efp.pt/,,,,,
PT. Toba Surimi Industries,Indonesia,Porvenir,Magallanes y la Antártica Chilena,"42°22'33.7""S 73°45'42.1""W, Castro, Los Lagos, Chile",https://www.tobasurimi.com/companyprofile.html,,,,,
AR Global Fishmeal,Indonesia,,,"6V4Q+49 Glondonggede, Tuban Regency, East Java, Indonesia",https://www.agromey.com.tr/yem.html,,,,,
PRODUCTORA MARVIVO S.A PROMARVI,Ecuador,,,"El Real, Chanduy",https://unimergroup.com/?lang=en,,https://unimergroup.com/wp-content/uploads/2020/10/rapport-financier-annuel-exercice-2019.pdf,https://unimergroup.com;https://unimergroup.com/;https://unimergroup.com/?lang=en,,
Biji Sesawi,Indonesia,,,,,,,,,
PROVEEDORES DE LA COSTA PROVECOSTA CIA. LTDA.,Ecuador,,,BARRIO CONCHA ALVAREZ (VIA PANAMERICANA) - CANTON SANTA ROSA - EL ORO,https://www.ayazimyem.com.tr,,,,,
"Narciso Dias & Filhos, Lda.",Portugal,Porvenir,Magallanes y la Antártica Chilena,"Sector La Campana S/N, Calbuco, Region De Los Lagos, Chile",https://www.narcisodias.net/,,https://www.sanipes.gob.pe/habilitaciones_certificaciones/docs/LISTA_VIETNAM_CH_INDIRECTO.pdf,,,
"Bombana Raya, CV",Indonesia,,,"Jl. Perkuburan Kel.Lampopala Desa Lampopala, Kec. Rumbia, 93771 Sulawesi Tenggara",https://www.sanipes.gob.pe/habilitaciones_certificaciones/docs/CPHP_20150327.pdf,,https://www.sanipes.gob.pe/habilitaciones_certificaciones/docs/CPHP_20150327.pdf,,,
CV SUMBER REJEKI MAKMUR SEJAHTERA,Indonesia,,,"H82Q+G96, Dusun Stoplas, Kedungrejo, Kec. Muncar, Kabupaten Banyuwangi, Jawa Timur 68472, Indonesia",https://www.veritradecorp.com/es/peru/importaciones-y-exportaciones-inversiones-pesqueras-liguria-sac/ruc-20504968996,,http://www.veritradecorp.com/es/info/empresas/argentina;http://www.veritradecorp.com/es/info/empresas/peru;http://www.veritradecorp.com/es/info/productos/argentina;http://www.veritradecorp.com/es/info/productos/peru,http://www.veritradecorp.com/es/info/empresas/argentina;http://www.veritradecorp.com/es/info/empresas/peru;http://www.veritradecorp.com/es/info/productos/argentina;http://www.veritradecorp.com/es/info/productos/peru,,
Africa Proteine,Mauritania,Porvenir,Magallanes y la Antártica Chilena,"Parque Industrial Escuadron, Primera Etapa, Sitio 14, Coronel, Region del Bio Bio, Chile",https://africaprotein.com/,,,,,
